3998.5,4389.7,4426.2,3662.1,5072.3,3973.3,4548.2,4014.9,4674.9,4239,4629.2,4150.3,4507.7,4015.4
4004.6,4394.9,4427.2,3662.1,5074.9,3974.4,4536.9,4007.2,4678.5,4243.1,4634.9,4152.3,4507.7,4022.1
4005.1,4397.4,4434.4,3662.6,5075.9,3971.8,4524.6,3994.4,4674.9,4244.1,4637.9,4152.3,4509.2,4020
4004.6,4395.9,4442.1,3662.6,5073.3,3965.6,4519.5,3995.9,4673.3,4247.2,4642.1,4156.9,4511.3,4019
4011.3,4394.9,4445.1,3663.1,5071.3,3959.5,4527.2,4014.9,4682.6,4248.7,4647.2,4168.2,4507.7,4024.6
4014.9,4395.4,4447.2,3660,5071.8,3956.9,4537.4,4041.5,4688.2,4250.3,4650.8,4171.8,4513.3,4030.3
4007.2,4393.8,4448.7,3657.4,5070.8,3961,4543.6,4062.6,4687.2,4257.4,4652.8,4168.7,4520,4028.7
4004.1,4391.8,4447.7,3659,5068.7,3968.7,4551.8,4068.7,4692.8,4259.5,4653.8,4170.8,4512.8,4022.6
4005.6,4393.8,4444.6,3662.6,5076.9,3974.4,4557.9,4059,4696.9,4251.8,4649.7,4168.7,4508.7,4019.5
3996.4,4393.3,4437.4,3663.6,5084.6,3977.9,4557.4,4045.6,4687.2,4246.2,4640,4157.9,4507.7,4014.4
3985.6,4388.7,4427.2,3660.5,5076.9,3975.4,4559,4036.4,4678.5,4245.1,4631.8,4151.3,4501,4005.1
3985.1,4387.7,4422.6,3659.5,5073.3,3976.4,4559.5,4029.7,4678.5,4244.6,4630.8,4149.2,4499,4001.5
3990.8,4393.3,4427.7,3660.5,5084.1,3980,4556.9,4021,4672.8,4248.7,4639,4154.4,4505.1,4009.7
4003.1,4403.6,4439,3659.5,5090.3,3978.5,4553.3,4017.4,4672.3,4251.8,4652.8,4166.7,4512.8,4023.1
4012.3,4412.3,4447.2,3660,5086.2,3973.8,4542.6,4020.5,4683.1,4248.2,4657.4,4172.8,4518.5,4030.3
4009.7,4410.8,4445.1,3660.5,5085.6,3971.3,4531.8,4015.9,4680.5,4246.2,4651.8,4169.7,4514.4,4028.2
4005.6,4404.1,4442.1,3660,5088.2,3973.3,4533.3,3999.5,4661,4244.6,4649.7,4169.2,4507.7,4027.2
4005.1,4401,4445.1,3660.5,5084.6,3972.3,4536.9,3996.9,4655.9,4242.6,4653.8,4171.8,4510.3,4029.7
3998.5,4394.4,4440,3662.1,5074.9,3964.6,4537.9,4019.5,4670.3,4243.6,4651.8,4170.3,4510.3,4026.2
3989.7,4385.1,4431.8,3662.1,5069.2,3962.6,4546.7,4044.6,4677.9,4246.7,4647.2,4166.7,4504.1,4019.5
3989.2,4385.6,4432.3,3660.5,5073.3,3974.4,4561,4058.5,4678.5,4249.7,4646.7,4166.2,4505.6,4017.4
3992.8,4388.2,4431.3,3661,5076.4,3984.1,4568.7,4065.1,4683.1,4250.3,4647.7,4167.2,4506.2,4017.4
3990.3,4383.6,4427.2,3662.1,5072.3,3982.6,4572.3,4066.7,4691.3,4248.2,4645.6,4162.6,4504.1,4015.9
3986.7,4385.6,4426.7,3661,5074.4,3981,4570.3,4063.6,4691.8,4247.7,4645.6,4160,4507.2,4012.3
3990.3,4394.4,4431.3,3660,5084.6,3983.1,4560,4053.8,4684.1,4249.2,4648.2,4166.2,4510.3,4015.4
3997.4,4399.5,4438.5,3660.5,5089.7,3986.2,4554.9,4041,4676.9,4249.2,4650.3,4170.8,4509.7,4025.6
4002.1,4403.1,4443.6,3663.1,5088.2,3988.2,4553.3,4033.8,4672.3,4247.2,4653.8,4168.7,4513.3,4029.7
4004.1,4407.2,4442.6,3664.6,5088.2,3982.6,4542.1,4022.1,4665.6,4242.6,4654.9,4167.7,4519,4028.7
4005.1,4407.2,4442.1,3662.1,5089.7,3977.4,4533.3,4004.1,4657.9,4237.9,4650.8,4169.2,4517.4,4030.8
4003.1,4403.1,4445.1,3662.6,5088.2,3972.3,4536.4,3994.4,4655.4,4235.9,4648.2,4168.2,4511.8,4031.3
4003.6,4401,4445.1,3663.6,5081,3967.2,4538.5,3999,4657.9,4240,4651.3,4167.7,4509.7,4029.7
4007.7,4400.5,4445.1,3661.5,5075.4,3968.7,4542.6,4023.1,4668.7,4247.2,4656.4,4172.8,4514.4,4029.7
4005.1,4399,4448.2,3661.5,5076.9,3973.8,4555.9,4054.9,4682.1,4251.3,4662.1,4177.9,4517.4,4029.2
3996.4,4393.3,4442.1,3662.1,5079,3975.4,4565.6,4069.2,4684.6,4250.8,4660,4173.8,4514.4,4025.1
3988.2,4385.6,4425.1,3663.6,5076.4,3976.9,4569.7,4060.5,4681.5,4248.2,4644.1,4160.5,4503.1,4013.3
3981,4383.6,4419,3663.6,5073.3,3977.9,4567.7,4053.3,4677.9,4244.1,4631.3,4151.8,4492.3,4004.1
3977.4,4386.7,4426.2,3660,5073.3,3974.9,4557.4,4049.7,4670.3,4244.6,4634.4,4152.3,4493.8,4003.6
3982.6,4389.7,4427.2,3659.5,5074.9,3975.4,4553.8,4041,4670.3,4247.7,4638.5,4153.8,4499.5,4005.1
3989.7,4392.3,4422.6,3660.5,5075.4,3977.4,4558.5,4031.8,4676.4,4245.1,4636.4,4153.3,4501,4004.6
3988.7,4394.4,4425.6,3659,5075.9,3973.8,4550.8,4025.6,4670.8,4240.5,4635.9,4152.8,4501.5,4005.6
3987.7,4396.4,4428.7,3659,5081.5,3972.3,4536.9,4015.9,4662.6,4243.6,4640.5,4153.3,4506.2,4008.2
3993.3,4399,4428.2,3660.5,5088.2,3976.9,4535.9,4004.6,4663.1,4247.7,4645.6,4160,4509.2,4013.3
4002.6,4402.6,4435.9,3661.5,5084.1,3975.4,4537.9,4004.6,4664.6,4248.2,4648.7,4168.7,4512.3,4020
4004.6,4402.1,4444.1,3660,5074.4,3964.1,4535.4,4016.4,4662.6,4249.2,4650.3,4171.3,4514.4,4023.6
3997.4,4397.9,4438.5,3660,5070.8,3962.6,4543.1,4032.8,4666.2,4250.3,4650.3,4170.3,4513.3,4020.5
3988.2,4391.8,4430.3,3661.5,5072.8,3970.3,4555.4,4051.8,4675.4,4250.3,4648.2,4167.2,4505.1,4011.8
3977.4,4384.1,4427.2,3661.5,5072.8,3973.8,4563.6,4063.6,4678.5,4250.3,4642.6,4157.4,4493.8,4004.1
3972.8,4382.6,4422.6,3661.5,5071.8,3979,4569.7,4064.6,4671.8,4247.7,4636.9,4150.8,4494.4,4001
3977.4,4387.7,4422.6,3661,5074.4,3986.7,4573.3,4059,4667.7,4245.6,4639.5,4154.4,4498.5,4001
3985.1,4392.3,4427.2,3660,5073.3,3982.6,4569.7,4050.8,4668.2,4247.2,4641,4155.9,4495.4,4002.1
3986.7,4393.3,4425.6,3660,5070.8,3974.4,4560.5,4040.5,4657.9,4246.2,4637.4,4150.3,4497.4,4003.1
3982.6,4391.3,4423.1,3660.5,5070.8,3974.4,4554.4,4033.8,4649.2,4242.1,4640,4154.9,4506.2,4006.2
3982.6,4391.3,4426.2,3660.5,5076.4,3973.8,4550.8,4034.9,4663.6,4251.3,4648.2,4167.2,4508.2,4011.3
3988.7,4395.9,4427.7,3659,5086.2,3972.8,4541.5,4036.4,4682.1,4263.6,4650.3,4171.8,4509.7,4013.8
3993.3,4400,4430.8,3658.5,5089.2,3974.9,4537.4,4026.2,4677.4,4257.4,4651.3,4169.2,4515.4,4016.9
3990.8,4400,4435.9,3660.5,5087.2,3976.4,4546.7,4007.7,4659.5,4245.6,4655.4,4170.3,4517.9,4020.5
3989.7,4401.5,4434.4,3661.5,5089.2,3968.7,4553.8,4007.2,4655.9,4248.2,4655.4,4171.8,4521,4017.4
3989.7,4399,4429.2,3663.1,5090.3,3957.9,4557.4,4029.2,4665.6,4251.8,4652.3,4169.7,4519.5,4013.8
3983.1,4392.8,4427.7,3663.6,5087.7,3958.5,4567.2,4048.7,4675.4,4248.7,4650.8,4168.7,4510.3,4011.8
3973.3,4388.7,4428.7,3662.6,5087.2,3968.7,4575.9,4057.4,4683.1,4251.3,4647.7,4167.2,4505.6,4008.7
3973.8,4385.6,4426.7,3662.6,5085.6,3973.3,4574.9,4061,4689.2,4260.5,4650.8,4169.2,4510.8,4008.7
3985.1,4390.3,4424.6,3662.6,5086.7,3969.7,4572.8,4062.6,4688.2,4265.6,4659,4172.8,4518.5,4016.4
3990.8,4397.4,4426.2,3663.6,5093.8,3970.8,4570.8,4055.4,4681,4259,4654.9,4170.8,4521,4018.5
3988.2,4395.9,4427.7,3663.6,5093.3,3973.3,4563.1,4044.6,4677.4,4249.2,4644.6,4166.7,4514.4,4009.2
3986.7,4391.8,4425.6,3660.5,5086.7,3968.2,4555.9,4039,4680,4247.7,4645.1,4164.1,4510.8,4005.6
3987.2,4392.3,4426.2,3659.5,5086.2,3959.5,4553.3,4038.5,4678.5,4248.2,4654.9,4169.2,4516.9,4011.8
3996.4,4397.9,4437.4,3659,5088.2,3957.4,4548.2,4038.5,4677.9,4253.3,4661.5,4181.5,4525.6,4021.5
4005.6,4405.6,4446.7,3659.5,5088.2,3959.5,4539,4031.8,4682.6,4263.6,4668.2,4189.7,4529.7,4029.7
4003.1,4405.1,4441,3662.1,5087.2,3958.5,4537.9,4024.1,4680,4264.6,4672.3,4184.6,4529.2,4028.7
3990.3,4394.4,4429.7,3660.5,5083.1,3957.4,4544.1,4025.1,4675.4,4261,4661,4173.3,4524.1,4015.9
3978.5,4384.6,4422.1,3660,5076.9,3959,4551.3,4037.9,4679.5,4260,4646.2,4166.2,4515.9,4005.1
3971.8,4376.9,4417.4,3662.1,5073.3,3956.9,4559.5,4055.9,4683.6,4255.9,4644.1,4166.2,4508.7,4003.6
3967.2,4370.8,4415.4,3661.5,5073.3,3957.4,4566.7,4060.5,4682.1,4252.8,4650.3,4167.7,4503.1,4000
3971.8,4375.9,4422.6,3660,5071.8,3966.7,4570.8,4058.5,4683.6,4259.5,4653.3,4167.2,4510.3,4001
