4020.5,4409.7,4444.6,3661.5,5079,3966.2,4533.8,3987.7,4665.1,4237.4,4653.8,4169.7,4507.7,4032.3
4019,4407.2,4444.6,3659,5083.1,3975.4,4546.7,4010.3,4675.4,4247.2,4657.9,4171.8,4508.2,4037.4
4007.7,4399,4443.6,3660.5,5076.9,3985.6,4564.6,4032.8,4686.7,4252.3,4657.4,4172.8,4506.7,4031.3
4000.5,4395.4,4436.9,3660.5,5072.8,3988.7,4572.3,4042.6,4696.4,4255.4,4656.4,4172.3,4506.2,4024.6
4002.1,4395.9,4428.2,3660,5073.3,3985.6,4572.3,4047.7,4702.6,4260.5,4653.8,4169.2,4506.7,4026.7
4004.1,4396.9,4426.2,3660.5,5074.4,3982.1,4572.3,4051.3,4702.1,4263.6,4649.7,4167.2,4508.2,4027.2
4002.6,4399,4427.2,3660,5075.4,3983.1,4568.7,4048.7,4695.9,4262.1,4647.2,4166.7,4508.7,4025.1
4003.6,4403.1,4429.7,3660.5,5075.9,3981.5,4559,4045.1,4691.8,4255.4,4648.2,4165.6,4505.1,4025.1
4012.8,4406.7,4438.5,3660.5,5074.9,3973.3,4551.3,4046.7,4694.4,4252.8,4652.8,4167.2,4507.7,4031.3
4021.5,4411.8,4446.7,3658.5,5076.4,3970.8,4548.2,4048.7,4701,4260,4659.5,4172.8,4521.5,4040
4022.1,4414.9,4447.2,3660,5076.4,3975.4,4542.6,4037.9,4699.5,4259,4660.5,4174.4,4525.1,4042.1
4018.5,4409.2,4445.1,3663.6,5070.8,3969.2,4534.4,4007.2,4683.6,4244.1,4652.8,4169.2,4512.8,4034.4
4014.9,4403.1,4444.1,3663.1,5068.2,3961.5,4533.3,3981,4666.2,4233.3,4647.7,4166.2,4505.1,4028.7
4012.8,4400.5,4445.6,3662.1,5071.8,3966.2,4543.1,3988.7,4664.6,4232.8,4651.3,4169.2,4508.7,4028.7
4005.6,4392.3,4440.5,3661.5,5067.2,3971.3,4549.7,4009.2,4677.4,4235.4,4649.2,4166.7,4508.2,4022.6
3990.8,4381,4425.1,3661.5,5058.5,3970.8,4555.9,4024.1,4692.3,4241,4639.5,4155.4,4504.1,4008.7
3982.1,4375.9,4418.5,3662.6,5062.1,3973.3,4566.7,4045.1,4700,4246.2,4636.4,4149.7,4501.5,4000.5
3989.2,4380,4425.1,3662.1,5070.8,3977.4,4574.4,4063.1,4703.6,4251.3,4642.1,4158.5,4502.6,4006.2
3999,4390.8,4428.2,3661,5071.3,3976.4,4572.3,4064.1,4705.6,4258.5,4647.7,4167.7,4511.3,4017.9
4002.1,4396.9,4432.3,3661.5,5071.3,3975.4,4570.3,4059.5,4701.5,4258.5,4647.7,4167.2,4515.9,4021
4001.5,4392.8,4439,3661,5072.8,3976.4,4570.3,4056.9,4695.9,4254.9,4647.2,4165.6,4516.4,4017.9
4000,4390.3,4434.9,3659,5071.8,3975.4,4562.1,4049.2,4693.8,4256.4,4648.2,4168.2,4517.4,4017.4
3999.5,4394.4,4433.3,3660,5072.3,3971.8,4550.3,4041,4690.8,4256.9,4648.7,4168.7,4514.4,4020
4002.1,4396.9,4441,3660,5072.3,3965.6,4540.5,4030.8,4689.2,4250.3,4652.3,4168.7,4514.9,4022.1
4007.7,4396.9,4447.2,3661,5069.7,3960,4529.2,4020,4686.7,4246.7,4657.9,4172.3,4521.5,4026.2
4014.9,4399,4455.4,3661.5,5069.7,3955.4,4515.9,4003.1,4676.9,4250.3,4662.1,4175.9,4525.6,4031.8
4017.9,4402.1,4461,3660,5071.8,3952.8,4508.7,3974.9,4660.5,4246.2,4663.6,4177.9,4521.5,4031.8
4011.3,4399,4452.3,3659.5,5069.2,3952.3,4513.3,3964.1,4651.8,4236.9,4661,4175.9,4514.4,4026.7
3997.9,4390.8,4441.5,3661,5065.6,3961.5,4527.7,3990.3,4659,4239,4652.8,4170.8,4508.7,4019.5
3988.2,4384.1,4433.8,3661.5,5066.7,3972.8,4547.2,4021,4672.8,4249.7,4645.6,4163.1,4505.6,4010.8
3984.6,4382.1,4423.1,3658.5,5067.2,3974.9,4565.1,4040.5,4688.7,4254.9,4642.1,4155.9,4504.6,4004.1
3985.6,4385.6,4422.1,3661.5,5069.2,3976.9,4573.3,4060,4701.5,4255.9,4637.4,4153.8,4502.6,4001.5
3987.7,4392.3,4427.2,3663.6,5073.3,3986.2,4573.3,4065.6,4702.1,4258.5,4632.8,4153.8,4506.2,4002.1
3987.2,4392.8,4424.6,3660.5,5073.8,3986.7,4568.7,4048.2,4688.7,4250.3,4631.3,4150.3,4504.6,4003.1
3986.2,4390.8,4423.6,3661,5070.3,3976.4,4561.5,4035.4,4668.7,4232.3,4629.2,4147.2,4500,4002.6
3991.3,4396.9,4429.2,3661.5,5073.3,3973.3,4555.4,4034.9,4661.5,4230.3,4631.3,4151.8,4504.6,4005.6
3997.9,4404.1,4432.8,3658.5,5077.4,3974.4,4546.7,4024.6,4663.1,4242.1,4638.5,4153.3,4509.2,4014.9
4003.6,4400.5,4435.4,3659,5073.3,3971.3,4533.8,4008.7,4666.2,4246.7,4641.5,4152.8,4506.7,4021.5
4006.2,4400.5,4440,3662.6,5074.4,3969.2,4525.1,4002.6,4671.8,4247.2,4644.6,4161.5,4511.3,4022.1
4005.6,4405.1,4446.2,3663.1,5081,3970.3,4522.6,3994.4,4672.8,4253.8,4652.3,4170.8,4523.6,4024.6
4009.2,4407.2,4453.8,3662.1,5077.4,3970.8,4520.5,3986.2,4672.3,4261,4659.5,4174.4,4526.7,4032.8
4016.4,4407.2,4455.9,3662.1,5071.8,3970.3,4524.6,3997.4,4681,4262.1,4661.5,4179.5,4527.2,4038.5
