3991.3,4399,4426.2,3659.5,5070.8,3989.2,4554.4,4044.1,4696.9,4248.2,4663.1,4184.6,4505.6,4021
3990.8,4397.9,4433.8,3660,5069.2,3988.2,4554.4,4044.1,4705.1,4251.8,4666.2,4186.2,4511.3,4023.1
3995.9,4399.5,4437.4,3661,5069.7,3990.3,4555.4,4045.6,4711.3,4250.8,4667.2,4183.6,4510.3,4021.5
3999,4403.6,4431.8,3661.5,5070.3,3988.7,4553.8,4041,4706.7,4248.2,4657.9,4175.9,4504.1,4019
3992.8,4402.6,4429.2,3661.5,5070.3,3986.7,4550.3,4033.8,4699,4242.6,4654.9,4171.8,4504.6,4017.9
3990.8,4398.5,4430.3,3660.5,5068.7,3987.7,4551.8,4034.9,4699.5,4241.5,4658.5,4171.8,4503.6,4016.9
3989.2,4395.4,4427.2,3659,5062.6,3989.7,4555.4,4038.5,4698.5,4245.6,4653.3,4169.7,4495.9,4017.4
3980.5,4390.8,4425.1,3660.5,5058.5,3988.7,4555.9,4038.5,4690.8,4247.7,4648.2,4169.7,4490.3,4012.8
3976.4,4388.2,4426.2,3662.6,5061,3986.2,4555.4,4041.5,4692.3,4249.2,4647.7,4167.2,4490.8,4003.1
3977.9,4388.2,4421,3660,5061.5,3988.7,4554.4,4046.7,4700.5,4247.7,4644.1,4161.5,4489.2,4000.5
3973.8,4389.7,4415.9,3660,5059.5,3992.8,4555.9,4046.7,4700,4239,4643.1,4163.6,4488.7,4005.1
3972.3,4391.8,4416.9,3662.1,5059,3990.3,4558.5,4036.4,4683.6,4225.1,4647.2,4169.2,4490.3,4005.6
3979,4394.9,4417.4,3661,5060.5,3985.1,4555.9,4028.2,4674.9,4222.1,4646.7,4167.2,4488.2,4004.1
3981.5,4395.4,4414.4,3661.5,5058.5,3988.2,4551.3,4035.9,4684.6,4231.3,4646.2,4165.6,4490.3,4004.6
3976.4,4391.3,4411.8,3662.6,5059,3992.3,4553.8,4041,4686.2,4235.9,4646.2,4167.2,4494.9,4003.6
3972.8,4387.7,4411.3,3660.5,5065.1,3994.9,4556.4,4032.8,4679,4231.3,4642.1,4164.1,4491.8,4001.5
3974.4,4393.3,4412.3,3659.5,5070.8,3999.5,4553.3,4031.3,4684.1,4230.8,4643.6,4164.1,4489.2,4007.7
3979.5,4399.5,4415.4,3661,5072.8,4001,4556.9,4041,4692.3,4235.9,4651.8,4171.3,4497.9,4019
3983.1,4396.9,4414.9,3662.6,5070.8,3995.9,4566.7,4044.6,4686.7,4233.3,4650.8,4172.3,4504.6,4019.5
