3996.4,4394.4,4418.5,3662.6,5071.8,3973.3,4544.6,4044.1,4690.8,4244.6,4643.1,4157.9,4506.7,4018.5
4002.1,4397.9,4421.5,3664.6,5070.3,3967.7,4536.9,4029.2,4677.9,4242.1,4636.9,4154.9,4506.2,4020.5
4000.5,4394.9,4422.6,3660.5,5072.3,3969.2,4539.5,4022.6,4669.2,4246.7,4638.5,4153.3,4506.2,4020.5
3998.5,4396.4,4422.1,3657.9,5072.3,3968.7,4543.6,4022.6,4673.8,4250.8,4645.6,4160,4506.7,4022.1
4003.1,4399.5,4426.2,3660.5,5071.3,3966.7,4536.4,4018.5,4678.5,4248.2,4648.2,4168.7,4506.2,4027.2
4011.3,4399,4434.9,3660.5,5072.3,3968.2,4529.7,4013.3,4680.5,4246.2,4647.7,4169.7,4507.7,4030.3
4013.3,4401.5,4440,3660.5,5074.4,3967.7,4534.4,4008.2,4680.5,4249.2,4650.8,4171.3,4511.3,4033.3
4006.2,4400,4436.4,3663.1,5073.8,3965.6,4540.5,4000.5,4671.3,4248.2,4651.8,4170.8,4510.8,4033.3
3997.9,4388.7,4427.7,3662.6,5071.3,3968.7,4540,3996.9,4664.1,4239.5,4642.1,4161,4506.2,4023.6
3996.4,4384.6,4421,3660,5069.7,3974.4,4545.6,4004.1,4672.3,4237.9,4634.4,4151.8,4503.1,4015.9
3995.4,4391.8,4417.4,3660.5,5071.3,3974.4,4554.4,4013.3,4679,4246.7,4637.9,4154.4,4506.2,4018.5
3991.8,4392.8,4411.3,3662.6,5071.8,3976.4,4556.9,4023.1,4679.5,4250.8,4638.5,4154.9,4505.1,4016.9
3985.6,4384.6,4405.6,3664.1,5068.7,3980,4556.4,4032.8,4684.1,4244.6,4627.7,4146.2,4494.4,4007.7
3976.4,4380,4403.6,3661,5068.2,3983.6,4557.4,4032.8,4679.5,4234.4,4616.4,4136.9,4486.2,4000.5
3979,4383.1,4406.2,3659.5,5071.8,3985.1,4558.5,4031.8,4671.8,4231.3,4615.9,4133.8,4487.2,4001
3992.8,4388.7,4411.3,3662.1,5072.3,3980,4551.8,4032.8,4677.9,4240,4624.6,4139.5,4489.7,4007.7
4000.5,4394.4,4417.4,3661,5069.7,3972.3,4541,4026.2,4684.1,4248.2,4634.4,4148.7,4497.4,4016.4
4009.2,4405.6,4427.2,3660.5,5075.9,3971.3,4531.8,4015.9,4687.2,4252.3,4641.5,4160,4513.8,4027.7
4022.6,4416.4,4440.5,3663.6,5084.1,3974.9,4525.1,4020,4696.4,4263.6,4654.9,4171.8,4523.6,4036.9
4026.7,4416.4,4445.1,3664.6,5081,3973.8,4527.2,4022.6,4699.5,4269.7,4661,4172.8,4525.1,4039.5
4021,4409.7,4436.9,3661,5072.8,3971.8,4536.4,4010.8,4689.7,4259,4652.3,4167.7,4524.1,4037.9
4013.8,4404.1,4429.2,3658.5,5070.8,3971.3,4538.5,4001,4678.5,4249.2,4648.2,4166.7,4515.9,4033.8
4006.7,4399,4427.7,3660.5,5071.3,3974.9,4538.5,4003.1,4673.3,4250.3,4647.2,4164.1,4508.2,4029.2
4002.1,4397.9,4424.1,3662.1,5070.3,3981,4548.2,4008.2,4675.9,4248.2,4637.9,4154.4,4508.2,4024.6
4003.6,4398.5,4418.5,3661.5,5075.4,3982.6,4554.4,4017.9,4685.1,4251.3,4633.8,4151.8,4508.7,4023.1
4001.5,4396.9,4415.9,3662.6,5083.6,3984.6,4559,4034.9,4691.8,4261,4639.5,4156.4,4506.7,4020
3994.4,4395.9,4412.3,3662.6,5082.6,3989.7,4569.7,4048.2,4694.9,4259,4637.4,4153.8,4504.1,4014.4
3990.8,4395.4,4409.2,3663.1,5077.4,3989.2,4567.2,4052.3,4699.5,4249.2,4630.3,4149.7,4502.1,4010.3
3994.4,4394.4,4412.8,3664.1,5073.8,3981,4556.4,4049.7,4700.5,4248.2,4630.3,4150.3,4502.6,4010.3
4000.5,4396.4,4419.5,3661,5072.3,3974.9,4554.9,4042.1,4692.3,4254.4,4635.4,4151.3,4503.6,4013.8
4007.7,4402.1,4427.7,3659.5,5077.4,3974.4,4552.3,4042.1,4689.2,4260,4640.5,4156.4,4505.1,4021
4020,4410.8,4439,3660.5,5087.2,3975.4,4540.5,4046.7,4696.9,4264.6,4649.2,4167.2,4514.4,4034.4
4033.8,4424.1,4454.4,3661,5089.2,3975.9,4535.9,4042.1,4701.5,4273.8,4662.6,4177.4,4531.8,4048.7
4038.5,4429.7,4463.1,3661,5088.2,3974.9,4539,4033.8,4699.5,4279,4671.3,4186.2,4540,4053.8
4034.4,4421,4456.4,3660.5,5090.3,3974.9,4538.5,4028.2,4693.8,4271.8,4667.7,4186.7,4532.3,4050.3
4028.2,4410.8,4447.2,3663.6,5087.7,3974.9,4538.5,4013.8,4683.1,4259.5,4660,4175.9,4523.6,4046.7
4026.2,4412.3,4446.2,3664.1,5085.6,3974.9,4545.6,4004.1,4672.8,4253.3,4654.9,4168.2,4519.5,4041.5
4019.5,4412.8,4441,3661.5,5087.7,3978.5,4554.9,4013.3,4671.3,4248.2,4647.2,4167.7,4510.8,4031.8
4007.7,4403.1,4429.7,3660.5,5086.7,3986.2,4565.6,4033.8,4680,4252.8,4645.6,4164.6,4505.1,4025.1
4002.6,4396.4,4424.1,3660,5085.1,3989.7,4573.8,4047.7,4688.7,4264.6,4646.2,4158.5,4507.2,4022.6
4004.1,4396.4,4424.6,3663.1,5086.2,3988.2,4574.9,4045.6,4691.3,4263.1,4639.5,4153.3,4508.2,4019.5
4005.1,4398.5,4425.6,3665.1,5085.1,3988.2,4574.4,4045.1,4693.8,4260,4638.5,4155.9,4507.7,4018.5
4003.6,4398.5,4426.7,3662.1,5079.5,3990.3,4574.9,4053.8,4694.9,4263.6,4646.2,4165.1,4506.2,4023.6
4005.6,4396.9,4428.2,3660.5,5073.8,3986.2,4568.2,4053.8,4693.8,4262.6,4648.2,4167.2,4510.3,4025.6
4012.8,4397.4,4434.9,3663.1,5074.4,3976.9,4555.9,4046.2,4700.5,4268.2,4653.8,4171.3,4521.5,4029.7
4019,4401.5,4444.6,3662.1,5073.3,3970.3,4546.7,4045.1,4705.6,4281,4668.2,4184.6,4525.6,4039
4022.1,4406.7,4446.7,3659.5,5070.8,3966.7,4537.4,4037.9,4693.8,4277.9,4670.8,4187.7,4523.1,4042.1
4020,4411.3,4439,3659.5,5071.3,3967.2,4533.8,4022.1,4682.6,4264.6,4660,4175.4,4520.5,4033.3
4016.9,4410.3,4436.4,3659.5,5073.3,3970.3,4543.1,4016.4,4684.1,4263.1,4654.9,4169.2,4513.3,4026.2
4014.9,4403.1,4439.5,3661.5,5071.8,3974.4,4553.8,4021,4692.3,4263.6,4653.3,4171.3,4505.6,4027.2
4011.8,4397.4,4435.9,3665.1,5070.3,3980,4562.6,4026.7,4699,4260,4649.7,4169.7,4507.2,4025.6
4002.1,4392.8,4427.2,3663.1,5070.3,3986.7,4577.4,4037.4,4701.5,4261,4645.6,4165.1,4507.2,4018.5
3990.3,4387.2,4421.5,3658.5,5071.8,3990.8,4590.3,4049.7,4702.6,4261,4640.5,4157.4,4501.5,4011.8
3988.7,4388.7,4419.5,3661,5073.8,3991.3,4590.8,4051.3,4706.2,4260.5,4640,4151.3,4502.6,4012.8
4000.5,4395.4,4421,3662.1,5075.9,3992.3,4586.7,4049.2,4708.2,4264.1,4645.6,4159,4505.6,4020
4006.7,4399.5,4425.6,3661.5,5077.9,3988.2,4584.6,4054.9,4707.7,4265.1,4651.8,4169.7,4508.7,4023.1
4006.2,4405.6,4430.8,3663.1,5075.4,3979,4574.4,4054.9,4705.6,4263.6,4657.4,4171.8,4517.4,4025.1
4013.8,4412.8,4437.9,3661,5076.4,3973.8,4558.5,4043.1,4706.2,4267.7,4663.6,4177.9,4525.6,4036.9
4021.5,4411.8,4445.6,3659.5,5081,3973.8,4548.2,4027.7,4704.1,4269.2,4666.7,4185.6,4524.1,4046.2
4018.5,4410.8,4446.2,3660.5,5078.5,3971.3,4541.5,4012.8,4691.3,4260,4665.6,4184.1,4522.1,4040
4014.4,4411.3,4445.6,3660,5073.3,3969.2,4537.4,4006.7,4682.1,4254.4,4664.6,4182.6,4525.1,4034.4
4010.3,4407.7,4446.2,3660,5071.8,3969.7,4542.1,4015.9,4684.1,4256.9,4662.1,4182.1,4519,4034.9
4004.1,4404.1,4443.1,3661.5,5073.3,3975.4,4554.9,4032.8,4690.3,4260,4659,4173.8,4512.3,4032.3
4005.1,4403.1,4437.4,3662.6,5081.5,3987.2,4573.8,4049.7,4699.5,4264.6,4660,4171.8,4515.9,4027.2
4006.2,4402.1,4431.8,3663.1,5087.2,3993.8,4588.7,4058.5,4707.2,4267.7,4657.9,4172.3,4515.4,4024.6
3995.4,4396.9,4425.1,3662.1,5076.9,3990.8,4589.2,4051.8,4698.5,4257.4,4644.6,4161.5,4502.6,4019.5
3985.6,4389.2,4415.4,3661.5,5069.7,3989.2,4582.1,4041.5,4684.6,4241,4628.7,4148.2,4489.7,4008.7
3985.1,4387.7,4411.3,3661,5074.4,3988.7,4575.9,4039,4682.6,4237.9,4625.1,4143.1,4486.7,4003.6
3990.3,4394.4,4421.5,3660.5,5075.9,3987.2,4571.8,4036.9,4687.2,4244.6,4634.4,4149.2,4494.4,4014.4
3996.9,4397.4,4431.3,3660,5074.9,3990.3,4569.2,4034.9,4691.8,4249.7,4646.2,4162.1,4504.1,4026.7
4002.6,4400.5,4428.7,3660,5073.3,3987.7,4562.6,4031.3,4692.3,4256.9,4654.4,4170.3,4510.8,4030.3
4008.7,4409.2,4433.3,3660.5,5071.8,3974.9,4549.7,4020,4693.3,4264.1,4659.5,4175.4,4519,4036.4
