0.76722,0.71971,0.7791,0.7791,0.68171,0.57245,0.42755,0.40143,0.6342,0.84086,0.98812,0.962,0.75534,0.5962,0.62233,0.62233,0.53682,0.49881,0.42755,0.30404,0.43943,0.74347,0.80523,0.73159,0.7791,0.70784,0.48694,0.42755,0.49881,0.54869,0.66983,0.58432,0.29216,0.17102,0.21853,0.24466,0.34204,0.45131,0.30404,0.13539,0.19477,0.21853,0.15914,0.35392,0.57245,0.35392,0.073634,0.12114,0.3658,0.61045,0.64608,0.42755,0.21853,0.14727,0.085511,0.12114,0.25653,0.28029,0.14727,0,0.038005,0.1829,0.24466,0.17102,0.085511,0.17102,0.29216,0.21853,0.19477,0.31591,0.30404,0.17102,0.15914,0.26841,0.37767,0.48694,0.51306,0.31591,0.14727,0.20665,0.24466,0.17102,0.30404,0.58432,0.6342,0.54869,0.53682,0.57245,0.5962,0.64608,0.8171,1,0.92637,0.70784,0.52494,0.46318,0.48694,0.56057,0.65796,0.5962,0.37767,0.30404,0.43943,0.57245,0.58432,0.57245,0.56057,0.56057,0.56057,0.51306,0.51306,0.56057,0.61045,0.62233,0.58432,0.53682,0.58432,0.74347,0.86461,0.82898,0.64608,0.4133,0.24466,0.19477,0.29216,0.5962,0.84086,0.75534
0.87363,0.81593,0.76099,0.64835,0.6044,0.50549,0.33791,0.33791,0.50549,0.71703,0.82967,0.74725,0.6044,0.6044,0.57692,0.56319,0.6044,0.57692,0.54945,0.56319,0.6044,0.81593,0.95879,0.85989,0.77473,0.71703,0.66209,0.61813,0.6044,0.77473,1,0.84615,0.52198,0.57692,0.64835,0.52198,0.57692,0.7033,0.64835,0.56319,0.59066,0.59066,0.56319,0.66209,0.77473,0.66209,0.42308,0.39286,0.64835,0.91484,0.92857,0.74725,0.61813,0.52198,0.47802,0.59066,0.78846,0.73352,0.45055,0.25275,0.2967,0.43681,0.49176,0.36538,0.1978,0.2967,0.46429,0.42308,0.42308,0.47802,0.39286,0.23901,0.16758,0.21154,0.33791,0.42308,0.42308,0.36538,0.23901,0.12637,0.15385,0.33791,0.47802,0.54945,0.47802,0.43681,0.46429,0.43681,0.46429,0.54945,0.71703,0.87363,0.77473,0.49176,0.32418,0.2967,0.21154,0.28022,0.43681,0.32418,0.054945,0,0.12637,0.18407,0.23901,0.39286,0.43681,0.37912,0.31044,0.15385,0.11264,0.25275,0.35165,0.36538,0.36538,0.31044,0.31044,0.47802,0.63462,0.64835,0.49176,0.23901,0.098901,0.12637,0.25275,0.45055,0.6044,0.64835
0.78626,0.8626,0.8626,0.78626,0.64885,0.41221,0.21756,0.21756,0.46947,0.80534,0.98092,0.8626,0.5687,0.46947,0.51145,0.60687,0.5687,0.39313,0.21756,0.1374,0.27481,0.60687,0.90076,0.96183,0.88168,0.5687,0.35496,0.39313,0.37405,0.53053,0.96183,0.8626,0.23664,0.1374,0.21756,0.17939,0.46947,0.68702,0.35496,0.041985,0.17939,0.19847,0.17939,0.51145,0.84351,0.64885,0.21756,0.15649,0.49237,0.8626,1,0.66794,0.33588,0.25573,0.19847,0.11832,0.25573,0.37405,0.21756,0.099237,0.19847,0.39313,0.45038,0.33588,0.23664,0.29389,0.35496,0.31298,0.33588,0.37405,0.27481,0.15649,0.1374,0.25573,0.51145,0.68702,0.64885,0.4313,0.31298,0.25573,0.17939,0.11832,0.17939,0.25573,0.45038,0.68702,0.54962,0.37405,0.66794,0.94275,0.88168,0.98092,1,0.66794,0.31298,0.080153,0.080153,0.33588,0.4313,0.27481,0.17939,0.19847,0.25573,0.49237,0.68702,0.54962,0.29389,0.51145,0.78626,0.53053,0.23664,0.33588,0.4313,0.31298,0.25573,0.35496,0.60687,0.84351,0.84351,0.80534,0.66794,0.21756,0,0.099237,0.1374,0.4313,0.84351,0.98092
0.46269,0.53731,0.77612,0.85075,0.53731,0.46269,0.53731,0.46269,0.23881,0.16418,0.46269,0.77612,0.92537,0.38806,0,0.46269,0.31343,0.089552,0.46269,0.16418,0.31343,0.62687,0.38806,0.16418,0.53731,0.85075,0.38806,0.31343,0.70149,0.46269,0.23881,0.31343,0.23881,0,0.23881,0.92537,0.85075,0.38806,0.53731,0.62687,0.38806,0.16418,0.62687,0.77612,0.23881,0.38806,0.62687,0.53731,0.70149,0.62687,0.38806,0.53731,0.46269,0.70149,0.92537,0.38806,0.31343,0.62687,0.53731,0.53731,0.53731,0.23881,0.16418,0.70149,0.53731,0.31343,0.77612,0.38806,0.089552,0.62687,0.46269,0.089552,0.16418,0.38806,0.62687,0.62687,0.38806,0.16418,0.31343,0.31343,0,0.31343,0.62687,0.62687,0.62687,0.53731,0.70149,0.53731,0.31343,0.85075,0.85075,0.31343,0.53731,0.92537,0.77612,0.31343,0.23881,0.46269,0.23881,0.23881,0.53731,0.46269,0.23881,0.16418,0.38806,0.31343,0.31343,0.70149,0.53731,0.31343,0.38806,0.53731,0.46269,0.53731,1,0.85075,0.16418,0.23881,0.31343,0.46269,0.77612,0.46269,0.23881,0.46269,0.62687,0.70149,0.46269,0.38806
0.79681,0.73307,0.60956,0.60956,0.56972,0.24303,0.039841,0.11952,0.26295,0.47012,0.63347,0.56972,0.56972,0.69323,0.73307,0.67331,0.50996,0.44622,0.47012,0.50996,0.60956,0.71315,0.69323,0.65339,0.73307,0.69323,0.65339,0.65339,0.67331,0.73307,0.81673,0.77291,0.67331,0.73307,0.75299,0.60956,0.5498,0.63347,0.69323,0.73307,0.71315,0.67331,0.65339,0.65339,0.56972,0.28287,0,0.18327,0.60956,0.69323,0.65339,0.65339,0.60956,0.56972,0.60956,0.67331,0.77291,0.85657,0.67331,0.52988,0.65339,0.69323,0.67331,0.5498,0.22311,0.24303,0.47012,0.34661,0.42629,0.63347,0.40637,0.18327,0.20319,0.20319,0.20319,0.18327,0.079681,0.11952,0.13944,0.039841,0.13944,0.49004,0.75299,0.77291,0.5498,0.34661,0.44622,0.65339,0.56972,0.49004,0.75299,0.81673,0.71315,0.75299,0.71315,0.63347,0.63347,0.60956,0.63347,0.58964,0.30279,0.039841,0.059761,0.18327,0.32669,0.30279,0.34661,0.47012,0.30279,0.01992,0.079681,0.42629,0.60956,0.47012,0.18327,0.13944,0.36653,0.67331,0.87649,0.87649,0.79681,0.65339,0.5498,0.65339,0.87649,1,0.83665,0.65339
0.79336,0.81181,0.81181,0.56458,0.32103,0.26199,0.30258,0.32103,0.33948,0.24354,0.20664,0.47232,0.77491,0.9262,0.90775,0.66052,0.35793,0.22509,0.28044,0.50923,0.9262,0.84871,0.28044,0.28044,0.73801,0.86716,0.75646,0.84871,0.8893,0.58672,0.30258,0.35793,0.66052,0.8893,0.77491,0.39483,0.16974,0.24354,0.41328,0.64207,0.77491,0.79336,0.66052,0.41328,0.18819,0.22509,0.22509,0.26199,0.52768,0.71587,0.54613,0.35793,0.28044,0.33948,0.58672,0.81181,0.8893,0.75646,0.43173,0.32103,0.64207,0.86716,0.62362,0.33948,0.22509,0.24354,0.30258,0.26199,0.30258,0.49077,0.49077,0.22509,0.20664,0.37638,0.30258,0.26199,0.22509,0.0369,0,0.20664,0.28044,0.35793,0.69742,0.98155,0.8893,0.50923,0.37638,0.56458,0.50923,0.16974,0.20664,0.50923,0.50923,0.41328,0.56458,0.83026,0.84871,0.86716,0.81181,0.47232,0.22509,0.18819,0.18819,0.22509,0.33948,0.33948,0.28044,0.28044,0.35793,0.37638,0.47232,0.73801,0.90775,0.71587,0.37638,0.12915,0.22509,0.62362,0.86716,0.84871,0.62362,0.47232,0.64207,0.94465,1,0.8893,0.90775,0.75646
0.43825,0.43825,0.47012,0.44821,0.41833,0.50996,0.63347,0.65339,0.39841,0.081673,0,0.17331,0.47012,0.69323,0.61155,0.42829,0.35657,0.38845,0.50996,0.69323,0.79681,0.69323,0.42829,0.31673,0.41833,0.41833,0.45817,0.70518,0.68327,0.38845,0.43825,0.67331,0.70518,0.71514,0.71514,0.40837,0.059761,0.11155,0.33665,0.45817,0.59163,0.64343,0.51992,0.40837,0.39841,0.45817,0.57171,0.73506,0.7749,0.61155,0.36653,0.30677,0.39841,0.36653,0.47012,0.71514,0.75498,0.68327,0.70518,0.78685,0.91833,1,0.84661,0.62351,0.38845,0.20319,0.25498,0.42829,0.59163,0.75498,0.78685,0.7251,0.67331,0.51992,0.38845,0.37649,0.36653,0.24502,0.20319,0.32669,0.39841,0.45817,0.63347,0.82669,0.81673,0.7749,0.7251,0.54183,0.42829,0.2749,0.12151,0.18327,0.35657,0.5,0.62351,0.7251,0.73506,0.7749,0.67331,0.42829,0.34661,0.35657,0.34661,0.36653,0.40837,0.33665,0.21315,0.2251,0.37649,0.50996,0.73506,0.9502,0.94024,0.67331,0.40837,0.28486,0.30677,0.47012,0.60159,0.5,0.35657,0.41833,0.55179,0.68327,0.90837,0.94024,0.7749,0.58167
0.73239,0.74245,0.62978,0.53521,0.4326,0.24748,0.11268,0.082495,0.050302,0.050302,0.27767,0.51509,0.61771,0.7827,0.80483,0.55734,0.39235,0.41247,0.39235,0.39235,0.4326,0.30986,0.20523,0.44266,0.7002,0.72233,0.63984,0.48491,0.25755,0.34004,0.59759,0.5674,0.46278,0.59759,0.5674,0.20523,0.020121,0.14487,0.25755,0.30986,0.30986,0.23742,0.27767,0.55734,0.7002,0.57746,0.53521,0.65996,0.52515,0.17505,0.020121,0.020121,0.1328,0.34004,0.38028,0.26761,0.41247,0.59759,0.61771,0.79477,1,0.96982,0.76258,0.53521,0.26761,0.082495,0.19517,0.41247,0.47485,0.48491,0.59759,0.59759,0.54728,0.76258,0.83501,0.50503,0.18511,0.082495,0.030181,0.040241,0.082495,0.18511,0.52515,0.80483,0.75252,0.59759,0.58753,0.6499,0.62978,0.54728,0.55734,0.50503,0.39235,0.41247,0.38028,0.34004,0.7002,0.97988,0.71227,0.31992,0.16499,0.072435,0.01006,0.14487,0.31992,0.28773,0.18511,0.24748,0.31992,0.27767,0.44266,0.62978,0.58753,0.51509,0.37022,0.092555,0,0.23742,0.4326,0.45272,0.40241,0.32998,0.42254,0.58753,0.62978,0.58753,0.57746,0.50503
0.91928,0.86099,0.65471,0.54036,0.42377,0.13677,0.033632,0.19507,0.32063,0.39013,0.55157,0.75785,0.79148,0.713,0.72422,0.75785,0.65471,0.52915,0.54036,0.54036,0.5852,0.57399,0.56278,0.80493,1,0.84978,0.68834,0.62108,0.47085,0.50448,0.713,0.713,0.63229,0.67713,0.65471,0.43722,0.34305,0.43722,0.48206,0.39013,0.29821,0.30942,0.3565,0.43722,0.49327,0.32063,0.19507,0.30942,0.287,0.25112,0.43722,0.43722,0.30942,0.3565,0.41256,0.44843,0.55157,0.41256,0.17265,0.34305,0.6435,0.6435,0.47085,0.40135,0.30942,0.18386,0.29821,0.47085,0.43722,0.36771,0.42377,0.32063,0.26457,0.5157,0.62108,0.41256,0.33184,0.34305,0.20628,0.15919,0.32063,0.47085,0.69955,0.9417,0.79148,0.48206,0.5157,0.67713,0.67713,0.60762,0.6435,0.69955,0.60762,0.5157,0.49327,0.50448,0.72422,0.95291,0.713,0.19507,0,0.10314,0.19507,0.29821,0.5157,0.56278,0.44843,0.50448,0.55157,0.44843,0.54036,0.66592,0.55157,0.50448,0.5157,0.40135,0.42377,0.713,0.93049,0.95291,0.78027,0.5157,0.43722,0.55157,0.60762,0.62108,0.67713,0.62108
0.63218,0.64655,0.55747,0.35345,0.20402,0.086207,0.028736,0.086207,0.13218,0.33621,0.61782,0.69253,0.57471,0.57471,0.67529,0.55747,0.27874,0.14655,0.20402,0.16092,0.26437,0.57471,0.69253,0.67529,0.75,0.76437,0.66092,0.55747,0.52874,0.60345,0.69253,0.57471,0.47126,0.48563,0.5431,0.60345,0.58908,0.60345,0.51437,0.35345,0.18966,0.16092,0.36782,0.67529,0.66092,0.26437,0.057471,0.25,0.47126,0.61782,0.64655,0.5,0.45402,0.52874,0.39655,0.30747,0.57471,0.72126,0.33621,0.11782,0.43966,0.64655,0.58908,0.5,0.33621,0.39655,0.66092,0.48563,0.2931,0.52874,0.63218,0.55747,0.61782,0.64655,0.61782,0.73563,0.7069,0.32184,0.18966,0.45402,0.41092,0.2931,0.63218,0.86782,0.63218,0.57471,0.63218,0.61782,0.83908,1,0.9569,0.97126,0.97126,0.72126,0.39655,0.35345,0.48563,0.69253,0.67529,0.32184,0.086207,0.14655,0.30747,0.45402,0.60345,0.58908,0.55747,0.63218,0.48563,0.20402,0.13218,0.38218,0.60345,0.47126,0.17529,0.10057,0.33621,0.57471,0.75,0.88218,0.77874,0.36782,0.014368,0,0.25,0.51437,0.61782,0.63218
